Time, Angle (rad)
1843,1.614885
1844,1.427675
1845,1.410935
1846,1.717403
1847,1.570796
1848,0.463648
1849,-1.542390
1850,-1.642104
1851,-1.735945
1852,1.869295
1853,2.034444
1854,1.353899
1855,1.053781
1856,1.041207
1857,-1.570796
1858,-1.602623
1859,-2.570013
1860,2.961471
1861,1.616172
1862,0.977674
1863,0.865209
1864,0.762053
1865,0.966718
1866,0.785398
1867,1.311989
1868,1.310194
1869,1.366816
1870,0.942000
1871,0.656450
1872,-0.033321
1873,-0.038621
1874,0.687292
1875,1.600834
1876,1.759599
1877,2.272193
1878,2.289554
1879,2.593495
1880,2.049534
1881,2.736701
1882,1.421027
1883,1.241359
1884,1.241747
1885,1.723758
1886,1.664261
1887,1.922733
1888,2.063008
1889,2.155979
1890,2.078128
1891,2.289269
1892,2.235947
1893,2.892037
1894,2.819842
1895,2.589965
1896,2.547330
1897,-2.607884
1898,2.149847
1899,1.652024
1900,1.721812
1901,1.479190
1902,1.569866
1903,1.956790
1904,2.819842
1905,0.030111
1906,1.609883
1907,2.863293
1908,1.945309
1909,2.326791
1910,2.316455
1911,2.222533
1912,1.889379
1913,1.755596
1914,1.564812
1915,1.326631
1916,1.517276
1917,1.410034
1918,1.611055
1919,1.454156
1920,2.010180
1921,2.186554
1922,2.976294
1923,2.627231
1924,2.607415
1925,2.158799
1926,2.013633
1927,1.418147
1928,1.145111
1929,1.306833
1930,1.206929
1931,1.447700
1932,1.368180
1933,0.972377
1934,0.787344
1935,1.812030
1936,1.544499
1937,1.824745
1938,2.117585
1939,2.188135
1940,1.739072
1941,1.871507
1942,1.764874
1943,2.549768
1944,2.770161
1945,-3.079872
1946,2.963378
1947,-2.901107
1948,-0.149465
1949,1.077772
1950,0.761320
1951,0.815017
1952,0.006032
1953,-2.143676
1954,-1.509506
1955,-2.613571
1956,-2.506347
1957,2.903267
1958,2.753790
1959,2.706922
1960,3.107124
1961,2.765632
1962,2.121050
1963,1.938958
1964,1.945637
1965,1.844071
1966,1.683524
1967,1.699313
1968,1.603940
1969,1.289667
1970,1.344470
1971,1.466696
1972,1.604682
1973,1.597442
1974,1.658622
1975,1.483571
1976,1.099336
1977,0.507099
1978,0.527927
1979,-0.239603
1980,-0.746245
1981,-0.282128
1982,0.438541
1983,0.665969
1984,1.244670
1985,1.068782
1986,2.859265
1987,0.861175
1988,0.329326
1989,-0.130680
1990,0.822341
1991,1.212936
1992,2.018316
1993,1.846602
1994,1.940882
1995,1.800987
1996,1.774727
1997,1.689417
1998,1.768192
1999,1.707863
2000,1.720307
2001,1.431087
2002,1.632257
2003,1.560106
2004,1.924603
2005,1.928603
2006,1.903899
2007,1.850632
2008,2.046139
2009,1.221644
2010,1.080839
2011,3.025799
2012,1.797404
2013,1.691028
2014,2.115822
2015,2.037007
2016,1.844969
2017,1.834102
2018,1.789465
2019,1.735945
2020,1.792080
2021,1.741532
2022,1.908624
2023,2.164857
2024,1.932526
2025,1.287002
2026,1.212771
2027,1.121037
2028,0.954763
2029,0.913807
2030,1.416478
2031,-1.076271
2032,0.595157
2033,1.623379
2034,1.750650
2035,-2.158799
2036,2.553590
2037,-2.749137
2038,1.077112
2039,1.419801
2040,1.243776
2041,1.222025
2042,1.266119
2043,2.612908
2044,1.800820
2045,3.029881
2046,2.475623
2047,2.129837
2048,1.965587
2049,2.391894
2050,1.794788
2051,1.978154
2052,2.394167
2053,1.989021
2054,2.034444
2055,0.463648
2056,1.395924
2057,1.185400
2058,0.872757
2059,1.063698
2060,1.670465
2061,1.570164
2062,2.508780
2063,2.685521
2064,1.922056
2065,1.489344
2066,0.939506
2067,0.961633
2068,0.830144
2069,-0.089185
2070,1.937970
2071,2.305218
2072,2.337329
2073,1.693696
2074,1.853305
2075,1.894158
2076,1.770480
2077,1.513168
2078,1.849587
2079,1.194306
2080,1.327970
2081,1.712693
2082,1.960158
2083,1.152754
2084,2.403673
2085,1.810539
2086,1.764008
2087,1.951303
2088,1.993281
2089,1.141499
2090,1.292497
2091,1.623379
2092,-2.356194
2093,-2.243102
2094,-2.815756
2095,1.959491
2096,1.138389
2097,1.211799
2098,0.851966
2099,2.087405
2100,2.475294
2101,1.906779
2102,1.570796
2103,1.725449
2104,1.578385
2105,1.380073
2106,1.309301
2107,1.657535
2108,1.981545
2109,1.671834
2110,3.025587
2111,-2.944197
2112,1.518213
2113,0.785398
2114,0.250148
2115,0.211093
2116,0.246055
2117,-0.074840
2118,0.225277
2119,0.746964
2120,2.016651
2121,2.589938
2122,1.605058
2123,1.046001
2124,0.742871
2125,0.446482
2126,0.510823
2127,0.545985
2128,0.390840
2129,0.051464
2130,-0.277289
2131,-0.397079
2132,-0.245249
2133,-0.516174
2134,-0.618144
2135,-1.460230
2136,-2.654693
2137,-2.933512
2138,-3.068389
2139,2.841421
2140,2.306897
2141,2.504720
2142,2.760777
2143,1.122073
2144,2.622447
2145,2.728805
2146,-3.133726
2147,2.790960
2148,2.965449
2149,2.517570
2150,1.531893
2151,1.445229
2152,0.882312
2153,1.099959
2154,2.615526
2155,2.786887
2156,-3.076532
2157,-2.707303
2158,-0.436627
2159,1.151564
2160,2.615076
2161,1.347320
2162,0.938006
2163,1.570796
2164,0.609990
2165,0.273471
2166,0.776571
2167,0.757144
2168,0.351961
2169,1.095101
2170,1.697285
2171,2.080579
2172,2.211905
2173,2.292924
2174,2.180244
2175,2.246392
2176,2.277704
2177,2.280894
2178,2.671188
2179,2.672648
2180,2.289626
2181,2.448889
2182,2.151213
2183,1.449252
2184,3.116242
2185,-2.893334
2186,-3.031934
2187,-2.471812
2188,-2.466852
2189,-3.018703
2190,2.626174
2191,-0.097118
2192,2.289626
2193,0.827373
2194,1.807920
2195,0.985259
2196,1.768192
2197,0.463648
2198,2.034069
2199,2.618733
2200,2.472528
2201,1.989021
2202,1.866668
2203,1.240620
2204,0.940919
2205,0.765854
2206,1.494024
2207,1.714802
2208,2.653618
2209,2.828691
2210,2.259796
2211,2.281706
2212,2.312238
2213,1.962714
2214,1.965217
2215,2.295629
2216,1.573811
2217,1.547500
2218,2.236659
2219,1.903784
2220,2.473303
2221,2.897649
2222,-3.072746
2223,2.217532
2224,1.887941
2225,1.642104
2226,1.642529
2227,2.031928
2228,-1.572604
2229,-1.574313
2230,-1.572804
2231,2.892969
2232,-1.570958
2233,1.264917
2234,0.950038
2235,1.199905
2236,-1.569430
2237,0.162329
2238,-0.169778
2239,-0.342844
2240,-0.351522
2241,0.275318
2242,1.939275
2243,-3.064821
2244,1.776192
2245,2.397500
2246,2.820165
2247,2.736302
2248,1.705118
2249,1.809887
2250,1.412538
2251,1.039189
2252,1.045305
2253,1.051650
2254,0.571515
2255,0.743756
2256,1.658934
2257,1.579831
2258,2.717405
2259,2.705910
2260,2.791278
2261,2.501168
2262,2.275290
2263,2.411693
2264,1.570796
2265,0.362351
2266,0.694738
2267,1.177833
2268,1.413028
2269,1.415800
2270,1.780305
2271,2.460231
2272,1.940702
2273,2.016507
2274,1.494431
2275,1.301359
2276,0.838674
2277,0.636508
2278,0.239182
2279,0.503658
2280,0.862256
2281,0.632915
2282,0.519146
2283,0.209927
2284,0.454302
2285,0.866213
2286,1.109326
2287,1.027989
2288,1.503388
2289,1.423718
2290,1.160669
2291,1.934692
2292,2.511395
2293,2.470411
2294,1.705017
2295,0.925218
2296,1.142532
2297,0.839400
2298,0.553976
2299,0.062229
2300,0.185348
2301,0.017542
2302,1.353760
2303,-3.065141
2304,2.922719
2305,2.896614
2306,2.946617
2307,1.838494
2308,1.182395
2309,1.125341
2310,1.184490
2311,1.357858
2312,1.603829
2313,1.936315
2314,1.496857
2315,1.855308
2316,1.592397
2317,0.880996
2318,0.964413
2319,1.256753
2320,1.329422
2321,0.932224
2322,1.298877
2323,0.351091
2324,2.661170
2325,-0.291457
2326,-0.321751
2327,-0.694350
2328,0.588003
2329,0.235516
2330,0.604216
2331,0.822213
2332,0.546756
2333,1.421906
2334,2.150681
2335,3.016086
2336,2.069729
2337,2.251113
2338,1.723369
2339,1.477002
2340,2.228095
2341,1.919567
2342,1.761435
2343,1.756144
2344,2.048230
2345,1.493963
2346,1.458342
2347,1.472175
2348,1.660284
2349,2.387553
2350,1.895535
2351,0.984765
2352,1.244030
2353,0.984105
2354,0.564475
2355,0.798384
2356,1.725492
2357,1.997200
2358,1.574282
2359,1.588036
2360,2.127396
2361,1.765092
2362,1.521386
2363,2.537206
2364,2.231839
2365,1.480740
2366,1.993650
2367,0.263869
2368,0.273044
2369,0.528102
2370,0.684295
2371,0.717198
2372,1.160669
2373,1.371772
2374,1.185947
2375,1.726011
2376,-2.675015
2377,-1.498598
2378,-1.857261
2379,1.831399
2380,-1.637364
2381,1.579860
2382,-2.155068
2383,0.099669
2384,-1.776192
2385,-1.358050
2386,-1.460562
2387,-3.030735
2388,2.690931
2389,1.757019
2390,1.792980
2391,2.053207
2392,2.036877
2393,1.866237
2394,2.290943
2395,2.532134
2396,2.360181
2397,2.403829
2398,2.133294
2399,3.083087
2400,1.794008
2401,2.237470
2402,2.986172
2403,-2.951711
2404,2.458638
2405,2.400019
2406,2.078874
2407,1.641268
2408,1.722083
2409,1.415800
2410,1.139242
2411,1.348375
2412,1.032077
2413,1.196343
2414,1.222025
2415,1.813745
2416,1.634902
2417,1.745882
2418,1.210142
2419,1.176005
2420,-3.014654
2421,-2.295629
2422,2.668007
2423,2.471471
2424,2.443352
2425,2.165175
2426,1.711046
2427,1.637655
2428,1.703348
2429,1.626116
2430,1.764483
2431,2.120650
2432,1.892547
2433,1.570796
2434,1.384457
2435,1.238177
2436,1.346380
2437,1.602926
2438,0.721819
2439,1.172274
2440,1.159169
2441,0.231153
2442,-0.545913
2443,-1.059512
2444,-1.189719
2445,-1.007480
2446,-1.485291
2447,-2.149589
2448,1.144424
2449,1.042722
2450,1.667102
2451,2.114286
2452,2.415513
2453,2.408946
2454,2.665125
2455,2.646041
2456,2.196688
2457,2.282255
2458,1.683818
2459,1.476735
2460,1.261059
2461,1.189601
2462,1.073454
2463,1.897661
2464,3.054133
2465,-2.770470
2466,2.462930
2467,1.930989
2468,1.523020
2469,1.414010
2470,1.521757
2471,1.858545
2472,2.096380
2473,2.369036
2474,2.342268
2475,2.988731
2476,-3.030935
2477,1.054893
2478,1.204740
2479,1.350091
2480,1.128830
2481,1.240538
2482,1.113384
2483,0.710333
2484,0.568418
2485,1.307587
2486,1.073454
2487,1.388131
2488,1.707031
2489,1.634664
2490,1.529724
2491,1.928733
2492,2.505517
2493,2.909728
2494,2.718744
2495,3.099864
2496,-2.919293
2497,2.951908
2498,-2.950662
2499,-2.926200
2500,2.217835
2501,1.801333
2502,1.276562
2503,1.113248
2504,0.735378
2505,0.840897
2506,0.677814
2507,0.668289
2508,1.045883
2509,1.957672
2510,-2.033553
2511,-1.570796
2512,-2.737141
2513,-2.773524
2514,2.842740
2515,2.252988
2516,2.075357
2517,1.837261
2518,2.140983
2519,1.892547
2520,-0.937551
2521,-0.283794
2522,-0.068796
2523,0.178450
2524,0.204018
2525,0.932650
2526,0.428778
2527,0.176923
2528,0.566729
2529,0.703820
2530,0.482513
2531,1.046142
2532,1.977417
2533,2.120646
2534,2.094740
2535,2.149321
2536,2.030615
2537,1.989877
2538,1.718831
2539,-3.141593
2540,-2.408778
2541,-2.505028
2542,-2.488288
2543,-2.935804
2544,2.527682
2545,1.433210
2546,1.570796
2547,1.568574
2548,1.846161
2549,1.918310
2550,2.388152
2551,2.115077
2552,1.715238
2553,1.339706
2554,1.311408
2555,1.485911
2556,1.851205
2557,1.842357
2558,1.882514
2559,1.898730
2560,2.074556
2561,1.798470
2562,1.687894
2563,1.726391
2564,0.765267
2565,0.991033
2566,0.408512
2567,-2.962094
2568,2.172270
2569,1.938369
2570,2.093200
2571,1.791625
2572,1.382992
2573,1.103130
2574,1.243893
2575,1.304046
2576,0.729900
2577,1.052500
2578,-0.110657
2579,1.515153
2580,1.180189
2581,1.634540
2582,1.352491
2583,1.408959
2584,-0.318866
2585,-1.311465
2586,-1.634203
2587,-1.493175
2588,-1.455507
2589,-1.574098
2590,-1.679067
2591,-1.366003
2592,-2.422763
2593,-1.976426
2594,-2.547141
2595,2.327169
2596,2.300696
2597,1.532985
2598,1.299849
2599,1.096945
2600,0.407450
2601,-0.193637
2602,0.643501
2603,-0.674741
2604,-0.218669
2605,0.548759
2606,2.482916
2607,-2.724076
2608,-2.531592
2609,-2.531709
2610,1.894469
2611,1.982512
2612,0.511567
2613,1.047129
2614,0.222123
2615,-0.088583
2616,1.253231
2617,2.802300
2618,3.006065
2619,2.779514
2620,2.617673
2621,-2.967317
2622,2.483194
2623,-2.933371
2624,1.811668
2625,1.634035
2626,1.388562
2627,1.426453
2628,1.415828
2629,1.588652
2630,1.721812
2631,1.906518
2632,1.816494
2633,2.803120
2634,2.025135
2635,1.439903
2636,1.504964
2637,1.270625
2638,1.431936
2639,1.368497
2640,1.317257
2641,1.314728
2642,1.181328
2643,0.841383
2644,0.819867
2645,0.917671
2646,0.633885
2647,0.355636
2648,0.527236
2649,1.379240
2650,1.718646
2651,1.241897
2652,1.525699
2653,1.525883
2654,1.418147
2655,1.476464
2656,1.635174
2657,1.442093
2658,0.960070
2659,1.082960
2660,0.972308
2661,1.048322
2662,1.217855
2663,1.336074
2664,0.679570
2665,0.043451
2666,0.183759
2667,1.134169
2668,1.360916
2669,1.613324
2670,1.421549
2671,1.822486
2672,1.239150
2673,1.258821
2674,1.467477
2675,1.696878
2676,1.707706
2677,1.678875
2678,1.391453
2679,1.238505
2680,1.182914
2681,1.403226
2682,1.501188
2683,1.502593
2684,1.291495
2685,1.254492
2686,0.669043
2687,0.291457
2688,0.109229
2689,0.928442
2690,0.992962
2691,1.463763
2692,1.576355
2693,1.692489
2694,0.407852
2695,1.052362
2696,0.927295
2697,1.536803
2698,1.822486
2699,2.307467
2700,2.244673
2701,2.410216
2702,2.380580
2703,2.260596
2704,2.279039
2705,0.281123
2706,1.794273
2707,1.599708
2708,2.089254
2709,1.696760
2710,1.587553
2711,1.723841
2712,1.592135
2713,1.515723
2714,2.253489
2715,-2.709185
2716,-2.562781
2717,-2.866683
2718,2.568627
2719,1.680346
2720,2.194819
2721,1.854461
2722,1.951303
2723,2.096380
2724,2.114629
2725,1.464812
2726,1.739003
2727,1.631153
2728,1.631328
2729,1.932537
2730,2.140585
2731,2.163370
2732,2.129604
2733,2.878598
2734,2.646435
2735,2.616879
2736,3.114079
2737,3.000851
2738,3.105894
2739,-1.556435
2740,-1.358291
2741,0.688440
2742,0.598702
2743,1.323362
2744,1.490049
2745,1.720780
2746,1.596615
2747,1.435702
2748,1.385650
2749,1.547740
2750,1.036716
2751,1.142507
2752,1.701624
2753,1.829567
2754,1.570796
2755,0.991440
2756,0.988521
2757,0.930013
2758,0.554996
2759,0.833197
2760,1.141669
2761,1.015303
2762,1.252672
2763,1.227491
2764,0.839659
2765,1.238737
2766,1.372516
2767,1.391857
2768,1.915015
2769,2.656932
2770,-2.098871
2771,-1.516684
2772,-1.670465
2773,-0.876648
2774,-0.952681
2775,2.677360
2776,-2.657115
2777,-2.320805
2778,-2.756988
2779,-3.141593
2780,2.505277
2781,1.901892
2782,2.371807
2783,2.291350
2784,2.152712
2785,2.559862
2786,2.541503
2787,1.842904
2788,2.047518
2789,-2.770701
2790,0.970702
2791,2.059027
2792,2.050844
2793,0.729472
2794,0.901157
2795,1.712693
2796,-0.026490
2797,0.862170
2798,1.296580
2799,1.305711
2800,1.422106
2801,1.439200
2802,1.508378
2803,0.666499
2804,1.043530
2805,0.763180
2806,0.292225
2807,0.609971
2808,0.844180
2809,0.624023
2810,1.786340
2811,1.681668
2812,1.300947
2813,1.821146
2814,1.717015
2815,0.638914
2816,1.194295
2817,1.280778
2818,1.355712
2819,1.157549
2820,1.155600
2821,1.067170
2822,1.245872
2823,0.894479
2824,0.882651
2825,0.641889
2826,0.612872
2827,0.475393
2828,0.533708
2829,1.811104
2830,2.845047
2831,3.045734
2832,2.900845
2833,2.744660
2834,1.652759
2835,1.511808
2836,1.120359
2837,1.552052
2838,0.892677
2839,0.309722
2840,-0.095656
2841,0.282342
2842,0.316636
2843,0.890275
2844,0.989148
2845,1.259249
2846,1.457328
2847,1.669242
2848,2.093094
2849,2.358005
2850,1.713843
2851,1.755251
2852,1.767293
2853,1.444132
2854,1.595182
2855,2.804859
2856,-2.797543
2857,2.577023
2858,2.497375
2859,2.341703
2860,1.984055
2861,1.392461
2862,0.857839
2863,0.715436
2864,1.107149
2865,1.278398
2866,1.594854
2867,2.110133
2868,2.138523
2869,2.466852
2870,-2.896280
2871,-2.568793
2872,2.773880
2873,-2.158299
2874,-1.504228
2875,-0.777117
2876,1.586197
2877,2.267205
2878,1.649771
2879,1.667714
2880,1.506064
2881,1.275718
2882,0.945568
2883,1.432790
2884,1.597106
2885,2.875341
2886,1.686784
2887,1.830773
2888,1.202170
2889,0.699538
2890,-0.723575
2891,-1.490966
2892,-0.471166
2893,1.104714
2894,2.654242
2895,1.377052
2896,1.351472
2897,1.423053
2898,1.469574
2899,1.282741
2900,2.293776
2901,3.094423
2902,-2.653259
2903,-3.074210
2904,2.310771
2905,-3.045814
2906,3.011355
2907,2.288589
2908,1.830128
2909,0.667830
2910,0.594759
2911,0.687124
2912,0.332162
2913,0.849141
2914,0.936774
2915,0.467367
2916,0.430693
2917,0.475565
2918,-0.278857
2919,-0.744896
2920,0.605285
2921,1.772692
2922,1.518288
2923,1.284316
2924,1.791692
2925,1.695754
2926,1.584782
2927,1.943289
2928,2.798569
2929,1.768192
2930,-2.788602
2931,-2.526930
2932,-2.441866
2933,1.892547
2934,2.880990
2935,1.866237
2936,2.379446
2937,2.744414
2938,2.639989
2939,2.526352
2940,2.314306
2941,2.010639
2942,1.838982
2943,1.869295
2944,1.528269
2945,1.254826
2946,1.320738
2947,1.237976
2948,1.400575
2949,1.387805
2950,1.614142
2951,1.618036
2952,1.495936
2953,1.086997
2954,1.143915
2955,1.216618
2956,-2.789426
2957,2.878598
2958,2.886410
2959,-2.356194
2960,-1.017748
2961,-0.278300
2962,0.228497
2963,0.661043
2964,1.059566
2965,1.862253
2966,1.844515
2967,2.257921
2968,1.916352
2969,2.176578
2970,1.220068
2971,2.306927
2972,1.484058
2973,1.661456
2974,1.831399
2975,2.586389
2976,1.943784
2977,1.892547
2978,2.101012
2979,1.538229
2980,1.425620
2981,1.538315
2982,1.934155
2983,1.583711
2984,1.721948
2985,1.138389
2986,0.621492
2987,0.669864
2988,0.611660
2989,0.975395
2990,1.272297
2991,2.069732
2992,2.073640
2993,1.825504
2994,1.401099
2995,1.714606
2996,1.483639
2997,1.378289
2998,1.551568
2999,1.580937
3000,1.216091
3001,2.049197
3002,1.513604
3003,1.034361
3004,1.365401
3005,1.320353
3006,0.753211
3007,1.267296
3008,1.752454
3009,1.984913
3010,1.804563
3011,1.775660
3012,1.816019
3013,1.803085
3014,1.634460
3015,1.659756
3016,1.544606
3017,1.683879
3018,1.537324
3019,2.759048
3020,-2.584096
3021,-2.016021
3022,-1.460139
3023,-0.470048
3024,0.535849
3025,0.073692
3026,0.085345
3027,0.030294
3028,-0.063407
3029,-0.017357
3030,0.122669
3031,-0.251713
3032,-0.428491
3033,-1.687124
3034,-2.245265
3035,-2.471264
3036,-2.741957
3037,-2.351286
3038,-3.094010
3039,2.893531
3040,2.221043
3041,1.721168
3042,1.501142
3043,1.507205
3044,1.450431
3045,1.537263
3046,1.632183
3047,1.701065
3048,1.825483
3049,2.051322
3050,1.989021
3051,2.731465
3052,2.501125
3053,-3.061763
3054,2.747173
3055,-2.891300
3056,0.000000
3057,-2.627529
3058,0.405761
3059,0.540420
3060,0.390607
3061,0.714091
3062,0.661343
3063,0.876058
3064,1.139399
3065,0.908475
3066,0.843070
3067,0.498964
3068,0.567548
3069,0.214061
3070,-1.213133
3071,0.317875
3072,-2.886410
3073,-2.203022
3074,-1.849096
3075,2.212679
3076,-1.989021
3077,0.380506
3078,1.185899
3079,1.398606
3080,0.572966
3081,0.915964
3082,0.761615
3083,0.128256
3084,-0.248047
3085,-0.489556
3086,-0.633213
3087,-0.262281
3088,0.588003
3089,1.660748
3090,2.083100
3091,2.053940
3092,1.783317
3093,2.463574
3094,0.000000
3095,-0.475011
3096,-1.324142
3097,-0.798741
3098,-0.990040
3099,-0.593964
3100,0.040136
3101,-0.436627
3102,-0.963637
3103,-0.226799
3104,-2.220465
3105,-1.235185
3106,1.664437
3107,2.101373
3108,1.830128
3109,1.505952
3110,1.312544
3111,1.113506
3112,0.907775
3113,0.606491
3114,0.000000
3115,1.896986
3116,2.359911
3117,2.504522
3118,2.394163
3119,1.859144
3120,0.445655
3121,0.106759
3122,0.616603
3123,0.537530
3124,0.953676
3125,1.368961
3126,1.228014
3127,1.175830
3128,1.421237
3129,1.647823
3130,1.446441
3131,2.000310
3132,2.104505
3133,1.874007
3134,1.475845
3135,1.892547
3136,1.301644
3137,0.736718
3138,0.383144
3139,-0.090660
3140,0.299113
3141,1.613848
3142,1.338854
3143,2.677945
3144,2.307282
3145,3.095578
3146,-2.458231
3147,2.651635
3148,2.175373
3149,1.568296
3150,1.451798
3151,1.329679
3152,1.318610
3153,1.195956
3154,1.421906
3155,1.500766
3156,1.687905
3157,1.427160
3158,2.010639
3159,2.598658
3160,2.778677
3161,2.276365
3162,2.377647
3163,2.808348
3164,2.376235
3165,3.008776
3166,3.065611
3167,-2.994034
3168,-1.918815
3169,-1.817201
3170,-2.128110
3171,-0.982794
3172,0.614410
3173,1.322309
3174,1.408030
3175,1.470777
3176,1.832510
3177,2.373737
3178,2.771422
3179,2.903455
3180,2.451627
3181,2.523804
3182,1.809943
3183,0.522137
3184,0.699193
3185,1.553557
3186,1.030178
3187,0.896852
3188,-0.007143
3189,0.483612
3190,3.065246
3191,-3.023389
3192,-2.534089
3193,-3.081664
3194,-2.808348
3195,-0.705936
3196,-0.998603
3197,1.559009
3198,0.890275
3199,1.001048
3200,2.415886
3201,1.926850
3202,-1.032721
3203,-0.279439
3204,0.168951
3205,-0.707281
3206,-0.380506
3207,1.212026
3208,2.458588
3209,1.533776
3210,1.824766
3211,1.678030
3212,1.115345
3213,0.848696
3214,1.197809
3215,0.887087
3216,0.539509
3217,0.268776
3218,0.708626
3219,-0.117109
3220,-1.170556
3221,2.574863
3222,3.013228
3223,-2.976444
3224,-2.773126
3225,1.703348
3226,2.535524
3227,2.015762
3228,2.016902
3229,2.009656
3230,2.662632
3231,1.679331
3232,0.610726
3233,0.214996
3234,1.249046
3235,0.950583
3236,0.666527
3237,0.223547
3238,1.090859
3239,0.340187
3240,-0.109495
3241,0.579074
3242,1.414692
3243,1.174166
3244,1.332046
3245,1.865014
3246,1.190290
3247,1.051650
3248,0.733077
3249,1.438213
3250,0.747513
3251,-0.233530
3252,0.251398
3253,0.213580
3254,0.261714
3255,0.683496
3256,1.039766
3257,1.322727
3258,1.395386
3259,1.617297
3260,1.539556
3261,1.807645
3262,1.644735
3263,1.480136
3264,1.282741
3265,1.556512
3266,1.794273
3267,1.605311
3268,1.817341
3269,2.688814
3270,2.626933
3271,2.969471
3272,-3.092572
3273,2.678989
3274,1.483716
3275,2.819842
3276,0.741947
3277,1.083699
3278,-0.181600
3279,0.981293
3280,1.024175
3281,1.463106
3282,1.281419
3283,1.586223
3284,1.018263
3285,0.545100
3286,0.711459
3287,-0.108205
3288,0.131272
3289,0.281492
3290,0.406019
3291,0.098555
3292,1.190531
3293,0.602109
3294,0.724049
3295,0.843509
3296,0.963491
3297,1.076855
3298,1.079895
3299,1.615043
3300,2.023161
3301,1.237944
3302,0.909379
3303,1.284745
3304,0.935882
3305,1.208145
3306,2.708079
3307,1.964495
3308,3.063549
3309,-2.989431
3310,2.052123
3311,1.411404
3312,1.178456
3313,0.950547
3314,0.812080
3315,1.126286
3316,0.798090
3317,0.463648
3318,1.004067
3319,0.722805
3320,0.093477
3321,0.806672
3322,1.121037
3323,1.140930
3324,1.183921
3325,1.313059
3326,1.279680
3327,0.933276
3328,-0.039246
3329,-1.657535
3330,-1.695151
3331,-0.851966
3332,0.915101
3333,1.895621
3334,1.631612
3335,1.775031
3336,2.115280
3337,3.050816
3338,-2.423320
3339,1.002809
3340,-0.171825
3341,0.188222
3342,0.710909
3343,0.982794
3344,1.570796
3345,2.622719
3346,2.620158
3347,2.414950
3348,2.231839
3349,1.819759
3350,1.760276
3351,1.455018
3352,1.232751
3353,1.414194
3354,1.602418
3355,1.408396
3356,1.476383
3357,1.576487
3358,1.526094
3359,1.622578
3360,1.747859
3361,2.027225
3362,1.913831
3363,1.894961
3364,1.685051
3365,1.334832
3366,1.452128
3367,-0.072999
3368,0.524573
3369,1.055247
3370,1.742740
3371,1.841916
3372,1.967876
3373,1.912038
3374,1.835417
3375,1.778426
3376,1.859526
3377,1.772324
3378,1.801142
3379,2.045881
3380,2.225167
3381,2.175102
3382,2.345886
3383,2.259721
3384,2.315566
3385,1.896952
3386,0.714091
3387,0.653051
3388,0.599172
3389,0.060168
3390,-0.314232
3391,-0.931882
3392,-1.065935
3393,-1.291735
3394,3.051465
3395,2.690140
3396,2.067132
3397,2.050441
3398,1.620755
3399,1.066284
3400,1.039095
3401,1.178456
3402,1.197809
3403,1.956040
3404,-2.541542
3405,-1.848241
3406,-1.833192
3407,2.981282
3408,3.091050
3409,2.314471
3410,2.591403
3411,2.591207
3412,-1.035645
3413,0.412709
3414,0.722979
3415,0.737208
3416,1.138389
3417,1.645173
3418,1.181828
3419,1.418147
3420,1.787255
3421,1.810458
3422,1.838666
3423,1.885301
3424,1.821799
3425,1.812032
3426,1.564996
3427,1.126321
3428,1.317262
3429,1.249046
3430,0.336675
3431,0.805003
3432,1.579956
3433,2.116056
3434,1.227865
3435,1.741595
3436,1.300273
3437,1.517395
3438,0.734896
3439,1.570796
3440,1.619538
3441,1.725932
3442,1.838496
3443,1.590794
3444,1.878849
3445,2.226492
3446,1.908837
3447,1.429625
3448,1.590811
3449,1.709892
3450,1.343943
3451,1.395238
3452,1.916932
3453,2.226903
3454,2.639574
3455,-3.087146
3456,2.493800
3457,1.292236
3458,0.512833
3459,0.760416
3460,1.044730
3461,0.659303
3462,1.007480
3463,3.064821
3464,2.936723
3465,2.806138
3466,2.227185
3467,1.990090
3468,1.056345
3469,1.699707
3470,1.414104
3471,1.547487
3472,1.644251
3473,1.872381
3474,1.549061
3475,2.303611
3476,2.337678
3477,1.867641
3478,1.745469
3479,1.644559
3480,1.671701
3481,0.588003
3482,-2.896614
3483,2.710356
3484,-2.891103
3485,-2.638639
3486,-3.087321
3487,2.204112
3488,3.086094
3489,3.055571
3490,2.754717
3491,2.356194
3492,2.424030
3493,2.805305
3494,2.987239
3495,3.017238
3496,1.884200
3497,2.539788
3498,0.370180
3499,0.128928
3500,0.350229
3501,0.035206
3502,0.402139
3503,1.500882
3504,1.485986
3505,1.358415
3506,1.498459
3507,1.881717
3508,1.631556
3509,1.571307
3510,2.444242
3511,2.219128
3512,1.592549
3513,0.643501
3514,-2.433450
3515,0.506473
3516,0.179853
3517,0.423330
3518,2.353420
3519,2.152177
3520,2.729182
3521,3.075487
3522,2.623223
3523,1.594527
3524,0.883241
3525,0.690038
3526,1.133599
3527,1.526552
3528,-3.033525
3529,2.521343
3530,-2.729151
3531,-2.596571
3532,-1.377184
3533,-0.337903
3534,-1.390196
3535,-3.086094
3536,1.649399
3537,1.607816
3538,0.864182
3539,1.076855
3540,0.940993
3541,1.109642
3542,1.325818
3543,2.034444
3544,1.268615
3545,1.653938
3546,1.051858
3547,0.965252
3548,1.541819
3549,1.277975
3550,1.131684
3551,1.443034
3552,1.002182
3553,0.578780
3554,0.043022
3555,0.060095
3556,0.092749
3557,-0.082712
3558,-0.142488
3559,2.304923
