Time, x Vel, y Vel, Vel
756,-0.015755,0.062327,0.062327
757,-0.012000,0.010000,0.010000
758,0.024687,0.055131,0.055131
759,0.043564,0.053465,0.053465
760,0.049755,0.031673,0.031673
761,0.052000,0.020000,0.020000
762,0.018182,0.030303,0.030303
763,-0.030883,0.024862,0.024862
764,0.010727,-0.032848,-0.032848
765,-0.032000,0.000000,0.000000
766,-0.018182,-0.062626,-0.062626
767,0.031596,-0.087556,-0.087556
768,0.044444,-0.042424,-0.042424
769,0.036000,-0.042000,-0.042000
770,0.006061,-0.032323,-0.032323
771,0.010000,-0.034000,-0.034000
772,-0.023172,-0.044727,-0.044727
773,-0.026000,-0.006000,-0.006000
774,-0.020747,0.027515,0.027515
775,-0.034000,0.050000,0.050000
776,-0.044000,0.046000,0.046000
777,-0.055838,0.075394,0.075394
778,0.042970,0.087636,0.087636
779,0.092000,0.112000,0.112000
780,0.080000,0.094000,0.094000
781,0.119838,0.038606,0.038606
782,0.011941,0.062106,0.062106
783,-0.040000,0.054000,0.054000
784,-0.018000,0.088000,0.088000
785,-0.041051,0.084626,0.084626
786,-0.034163,0.014661,0.014661
787,-0.034653,-0.012376,-0.012376
788,-0.023111,-0.027717,-0.027717
789,-0.005841,-0.036884,-0.036884
790,0.040104,-0.016642,-0.016642
791,0.079208,-0.027723,-0.027723
792,0.011111,0.003717,0.003717
793,0.066447,-0.064126,-0.064126
794,0.045149,-0.057762,-0.057762
795,0.023446,-0.033901,-0.033901
796,0.029293,-0.054222,-0.054222
797,-0.026263,0.016162,0.016162
798,-0.020000,0.022000,0.022000
799,-0.028606,-0.012364,-0.012364
800,0.018707,0.002222,0.002222
801,0.021202,0.012321,0.012321
802,-0.014000,0.018000,0.018000
803,-0.035394,0.034364,0.034364
804,-0.024768,0.028081,0.028081
805,0.003960,0.017822,0.017822
806,0.092367,0.030735,0.030735
807,0.110000,0.076000,0.076000
808,0.074768,0.077919,0.077919
809,0.047545,0.086079,0.086079
810,-0.010447,0.052374,0.052374
811,-0.016020,0.006808,0.006808
812,0.017842,0.001129,0.001129
813,-0.036000,-0.024000,-0.024000
814,-0.055446,0.011881,0.011881
815,-0.071247,0.026123,0.026123
816,-0.073267,0.051485,0.051485
817,-0.034000,0.034000,0.034000
818,-0.046475,-0.034990,-0.034990
819,0.012661,-0.018042,-0.018042
820,-0.000574,-0.072614,-0.072614
821,0.009414,0.011152,0.011152
822,0.059657,0.051172,0.051172
823,0.046465,-0.026263,-0.026263
824,0.108505,0.022889,0.022889
825,0.116586,-0.033152,-0.033152
826,0.078343,0.020828,0.020828
827,0.050505,0.070707,0.070707
828,0.015495,-0.000889,-0.000889
829,-0.007495,0.045273,0.045273
830,0.012000,0.006000,0.006000
831,-0.008081,0.030303,0.030303
832,-0.054000,0.088000,0.088000
833,-0.028723,0.019262,0.019262
834,-0.032000,0.006000,0.006000
835,-0.016283,-0.063636,-0.063636
836,0.014000,-0.000000,-0.000000
837,0.006501,0.009021,0.009021
838,0.040000,0.028000,0.028000
839,0.068808,0.085859,0.085859
840,0.032000,0.024000,0.024000
841,-0.005834,0.073016,0.073016
842,-0.049859,0.024020,0.024020
843,-0.026263,-0.032323,-0.032323
844,-0.019616,-0.040404,-0.040404
845,0.027056,-0.099859,-0.099859
846,0.037859,-0.098020,-0.098020
847,0.054365,-0.020862,-0.020862
848,0.087616,-0.029596,-0.029596
849,0.106495,0.007287,0.007287
850,0.111636,0.015192,0.015192
851,0.105089,-0.050673,-0.050673
852,0.100263,-0.065354,-0.065354
853,0.093505,-0.066693,-0.066693
854,0.069017,-0.006947,-0.006947
855,-0.014000,0.026911,0.026911
856,-0.008081,0.030303,0.030303
857,-0.033505,0.056693,0.056693
858,-0.012451,-0.001134,-0.001134
859,-0.038000,-0.006911,-0.006911
860,-0.012121,-0.036364,-0.036364
861,-0.016000,-0.044000,-0.044000
862,-0.010301,-0.049725,-0.049725
863,0.061762,-0.034673,-0.034673
864,0.006061,-0.006061,-0.006061
865,0.034000,-0.032000,-0.032000
866,0.028099,-0.003386,-0.003386
867,-0.009762,-0.003327,-0.003327
868,0.020202,0.016162,0.016162
869,0.002364,0.026768,0.026768
870,0.010485,-0.007495,-0.007495
871,0.012000,-0.016000,-0.016000
872,0.006061,-0.008081,-0.008081
873,0.041636,-0.018768,-0.018768
874,-0.018485,-0.002505,-0.002505
875,-0.026000,0.003485,0.003485
876,-0.046384,-0.010606,-0.010606
877,-0.048297,0.021208,0.021208
878,-0.019899,-0.001535,-0.001535
879,0.026000,-0.027485,-0.027485
880,0.050000,-0.056000,-0.056000
881,0.004297,-0.069208,-0.069208
882,0.021899,-0.028465,-0.028465
883,0.006323,0.006303,0.006303
884,-0.018000,0.036000,0.036000
885,0.006404,-0.007980,-0.007980
886,-0.012000,-0.028000,-0.028000
887,-0.004323,-0.026303,-0.026303
888,0.006303,-0.050202,-0.050202
889,-0.000404,-0.016020,-0.016020
890,0.018000,-0.028000,-0.028000
891,0.016000,-0.002000,-0.002000
892,-0.006303,0.050202,0.050202
893,-0.032000,0.060000,0.060000
894,-0.062000,0.066000,0.066000
895,-0.070000,0.036000,0.036000
896,-0.020000,0.026000,0.026000
897,-0.017901,0.035188,0.035188
898,0.043802,0.088832,0.088832
899,0.070000,0.100000,0.100000
900,0.056606,0.085414,0.085414
901,0.099010,0.007921,0.007921
902,0.100198,-0.008832,-0.008832
903,0.081253,-0.081434,-0.081434
904,0.054245,-0.012701,-0.012701
905,0.054325,0.082608,0.082608
906,0.024554,-0.001069,-0.001069
907,-0.009253,0.047434,0.047434
908,0.009149,-0.048713,-0.048713
909,-0.013434,-0.135717,-0.135717
910,0.047525,-0.067327,-0.067327
911,0.082000,0.002000,0.002000
912,0.094367,0.040408,0.040408
913,0.068000,0.094000,0.094000
914,-0.008241,0.101810,0.101810
915,-0.034000,0.062000,0.062000
916,-0.062367,0.027592,0.027592
917,-0.040000,-0.032000,-0.032000
918,-0.021838,-0.063414,-0.063414
919,-0.002384,-0.087192,-0.087192
920,0.012000,-0.074000,-0.074000
921,0.002000,-0.088000,-0.088000
922,-0.008465,-0.041636,-0.041636
923,-0.039616,-0.108808,-0.108808
924,-0.025426,-0.115584,-0.115584
925,-0.030000,-0.054000,-0.054000
926,-0.015535,-0.072364,-0.072364
927,0.034000,0.004000,0.004000
928,-0.009901,0.033663,0.033663
929,0.032000,0.004000,0.004000
930,0.006000,-0.068000,-0.068000
931,0.034000,-0.072000,-0.072000
932,0.093589,-0.109251,-0.109251
933,0.096586,-0.095354,-0.095354
934,0.108525,-0.005091,-0.005091
935,0.036000,-0.052000,-0.052000
936,0.013737,-0.088828,-0.088828
937,-0.020202,-0.072727,-0.072727
938,-0.020842,-0.102790,-0.102790
939,0.012384,-0.074222,-0.074222
940,-0.012277,-0.011822,-0.011822
941,0.026263,0.020202,0.020202
942,0.065287,-0.010341,-0.010341
943,0.057616,-0.031778,-0.031778
944,0.087129,-0.035644,-0.035644
945,0.058126,-0.059646,-0.059646
946,0.027030,-0.017778,-0.017778
947,0.065616,0.031778,0.031778
948,0.043149,0.005465,0.005465
949,0.039228,0.049525,0.049525
950,0.049737,0.052121,0.052121
951,-0.009141,0.047965,0.047965
952,0.029879,0.037899,0.037899
953,0.039961,-0.076510,-0.076510
954,0.008441,-0.119052,-0.119052
955,0.013181,-0.165137,-0.165137
956,-0.042981,-0.102144,-0.102144
957,-0.065961,-0.069490,-0.069490
958,-0.019802,-0.057426,-0.057426
959,-0.005657,-0.048606,-0.048606
960,-0.007524,-0.109977,-0.109977
961,0.032317,-0.071842,-0.071842
962,0.025624,-0.013644,-0.013644
963,0.044000,-0.010000,-0.010000
964,0.078626,0.058222,0.058222
965,0.068047,0.052205,0.052205
966,0.084000,0.042000,0.042000
967,0.116000,0.114000,0.114000
968,0.086000,0.044000,0.044000
969,0.052525,0.078788,0.078788
970,-0.006000,0.058000,0.058000
971,-0.070000,-0.012000,-0.012000
972,-0.042000,0.012000,0.012000
973,-0.020889,0.008848,0.008848
974,0.003388,-0.017918,-0.017918
975,0.030000,-0.002000,-0.002000
976,-0.006535,0.030772,0.030772
977,-0.026000,-0.028000,-0.028000
978,-0.061388,0.017918,0.017918
979,-0.082020,0.017192,0.017192
980,-0.057465,-0.012772,-0.012772
981,-0.023633,-0.004163,-0.004163
982,0.019723,-0.017050,-0.017050
983,0.026020,0.016808,0.016808
984,0.024202,0.051616,0.051616
985,0.001835,0.057658,0.057658
986,0.003960,0.000000,0.000000
987,-0.001778,-0.061253,-0.061253
988,0.010101,-0.046465,-0.046465
989,0.023798,-0.039495,-0.039495
990,-0.001683,-0.024950,-0.024950
991,0.029778,-0.006747,-0.006747
992,0.005341,-0.055746,-0.055746
993,-0.004396,-0.098119,-0.098119
994,0.002000,-0.080000,-0.080000
995,0.042000,-0.084000,-0.084000
996,0.073267,-0.110891,-0.110891
997,0.108396,-0.117881,-0.117881
998,0.138000,-0.120000,-0.120000
999,0.033273,-0.068848,-0.068848
1000,0.010281,-0.069727,-0.069727
1001,-0.032000,-0.016000,-0.016000
1002,-0.055149,0.007129,0.007129
1003,-0.047273,-0.015152,-0.015152
1004,-0.031192,0.013212,0.013212
1005,-0.002000,0.000000,0.000000
1006,0.034643,-0.008341,-0.008341
1007,0.060594,-0.034653,-0.034653
1008,0.088000,-0.028000,-0.028000
1009,0.123624,-0.000772,-0.000772
1010,0.114505,-0.022788,-0.022788
1011,0.111931,0.011421,0.011421
1012,0.060000,0.024000,0.024000
1013,0.000376,0.038772,0.038772
1014,-0.026000,0.076000,0.076000
1015,0.004040,0.074747,0.074747
1016,0.044808,0.085737,0.085737
1017,0.040788,0.049657,0.049657
1018,0.010485,0.033657,0.033657
1019,-0.021872,0.005628,0.005628
1020,-0.050808,-0.017737,-0.017737
1021,-0.036364,0.026263,0.026263
1022,0.014141,0.052525,0.052525
1023,0.061306,0.070857,0.070857
1024,0.100000,0.060000,0.060000
1025,0.092270,0.026448,0.026448
1026,0.079374,-0.000182,-0.000182
1027,0.040000,0.020000,0.020000
1028,0.016535,0.041426,0.041426
1029,0.049145,0.066481,0.066481
1030,0.033758,0.078970,0.078970
1031,0.040000,0.018000,0.018000
1032,0.021782,0.029703,0.029703
1033,0.039924,-0.001680,-0.001680
1034,0.056242,0.025030,0.025030
1035,0.060000,0.022000,0.022000
1036,0.074107,-0.006321,-0.006321
1037,0.028763,0.023902,0.023902
1038,0.059089,0.044337,0.044337
1039,0.078851,0.121901,0.121901
1040,0.090249,0.101370,0.101370
1041,0.081475,0.098929,0.098929
1042,0.017822,0.071287,0.071287
1043,0.049149,0.016099,0.016099
1044,0.035327,0.053822,0.053822
1045,0.049838,-0.012061,-0.012061
1046,0.121392,-0.049745,-0.049745
1047,0.084000,-0.044000,-0.044000
1048,0.090000,-0.074000,-0.074000
1049,0.074162,-0.009939,-0.009939
1050,0.052525,0.032323,0.032323
1051,0.092000,0.022000,0.022000
1052,0.086554,0.055822,0.055822
1053,0.094475,0.027881,0.027881
1054,0.065172,-0.046202,-0.046202
1055,0.008000,-0.058000,-0.058000
1056,0.053446,-0.103822,-0.103822
1057,0.093989,-0.048245,-0.048245
1058,0.058000,0.012000,0.012000
1059,0.111406,0.079743,0.079743
1060,0.056545,0.130444,0.130444
1061,0.036704,0.075968,0.075968
1062,0.090000,0.046000,0.046000
1063,0.052594,0.000257,0.000257
1064,0.081455,-0.044444,-0.044444
1065,0.041321,-0.031441,-0.031441
1066,-0.004000,0.014000,0.014000
1067,-0.022891,0.005683,0.005683
1068,-0.036000,-0.006000,-0.006000
1069,-0.049242,-0.002223,-0.002223
1070,-0.018733,-0.087584,-0.087584
1071,0.000891,-0.069683,-0.069683
1072,0.002970,-0.025683,-0.025683
1073,0.029703,-0.043564,-0.043564
1074,0.025723,0.031483,0.031483
1075,0.026000,0.022000,0.022000
1076,0.013030,0.009683,0.009683
1077,0.038484,0.043684,0.043684
1078,0.032323,0.060606,0.060606
1079,0.008752,0.041743,0.041743
1080,0.031059,0.118078,0.118078
1081,-0.000000,0.151515,0.151515
1082,0.015222,0.082168,0.082168
1083,0.075248,0.056257,0.056257
1084,0.063042,-0.025371,-0.025371
1085,0.064566,-0.111576,-0.111576
1086,0.104950,-0.114851,-0.114851
1087,0.088889,-0.082000,-0.082000
1088,0.069899,-0.106707,-0.106707
1089,0.134000,-0.064000,-0.064000
1090,0.095990,-0.027923,-0.027923
1091,0.031111,-0.010000,-0.010000
1092,0.066000,0.038000,0.038000
1093,-0.031796,-0.010571,-0.010571
1094,-0.053475,-0.045899,-0.045899
1095,0.008000,-0.024000,-0.024000
1096,0.007061,-0.059143,-0.059143
1097,0.061796,-0.041429,-0.041429
1098,0.090000,-0.036000,-0.036000
1099,0.076000,-0.064000,-0.064000
1100,0.074939,0.011143,0.011143
1101,0.046000,-0.004000,-0.004000
1102,0.030000,-0.006000,-0.006000
1103,0.025703,-0.028733,-0.028733
1104,0.026902,-0.079490,-0.079490
1105,0.058000,-0.030000,-0.030000
1106,0.093071,0.031333,0.031333
1107,0.084297,0.052733,0.052733
1108,0.059098,0.081490,0.081490
1109,0.028000,0.018000,0.018000
1110,0.002929,0.010667,0.010667
1111,0.030000,0.042000,0.042000
1112,0.005192,-0.014586,-0.014586
1113,0.007111,0.009232,0.009232
1114,0.024000,-0.024000,-0.024000
1115,-0.019248,-0.134337,-0.134337
1116,0.026808,-0.107414,-0.107414
1117,0.044444,-0.062626,-0.062626
1118,0.036297,-0.056634,-0.056634
1119,0.065248,0.088337,0.088337
1120,-0.000545,0.075091,0.075091
1121,0.038504,0.050285,0.050285
1122,0.029703,0.065347,0.065347
1123,-0.014000,0.012000,0.012000
1124,0.062545,0.008909,0.008909
1125,0.030183,-0.005841,-0.005841
1126,0.030612,-0.022590,-0.022590
1127,0.050000,-0.036000,-0.036000
1128,0.035564,-0.011069,-0.011069
1129,0.005758,-0.029051,-0.029051
1130,-0.024612,-0.032122,-0.032122
1131,-0.008000,0.006000,0.006000
1132,0.002900,0.010241,0.010241
1133,0.046000,-0.006000,-0.006000
1134,0.102911,-0.004693,-0.004693
1135,0.150000,-0.108000,-0.108000
1136,0.102050,-0.125093,-0.125093
1137,0.066000,-0.062000,-0.062000
1138,0.067089,-0.031307,-0.031307
1139,0.030000,0.070000,0.070000
1140,0.021485,0.047921,0.047921
1141,0.059980,0.043485,0.043485
1142,0.018000,0.002000,0.002000
1143,-0.014000,-0.072000,-0.072000
1144,0.032000,-0.070000,-0.070000
1145,-0.013980,-0.067485,-0.067485
1146,-0.022283,-0.086465,-0.086465
1147,0.030000,-0.016000,-0.016000
1148,0.005921,-0.029406,-0.029406
1149,0.056444,-0.036525,-0.036525
1150,0.074283,-0.011535,-0.011535
1151,0.062768,-0.038606,-0.038606
1152,0.071287,0.055446,0.055446
1153,0.012121,0.028283,0.028283
1154,0.010566,0.060020,0.060020
1155,-0.002768,0.024606,0.024606
1156,0.027723,-0.045545,-0.045545
1157,0.062626,-0.082828,-0.082828
1158,0.092929,-0.094949,-0.094949
1159,0.070554,-0.078851,-0.078851
1160,0.068827,-0.114131,-0.114131
1161,0.068808,-0.032929,-0.032929
1162,0.026263,-0.028283,-0.028283
1163,0.047365,0.003740,0.003740
1164,0.046465,0.028283,0.028283
1165,0.020081,0.002626,0.002626
1166,0.048005,0.034083,0.034083
1167,0.072081,-0.008889,-0.008889
1168,0.073696,0.035354,0.035354
1169,0.105051,0.062626,0.062626
1170,0.114238,-0.030871,-0.030871
1171,0.126196,0.041569,0.041569
1172,0.118223,0.017172,0.017172
1173,0.130433,0.017322,0.017322
1174,0.136747,0.079616,0.079616
1175,0.066667,0.050980,0.050980
1176,0.052525,0.078788,0.078788
1177,0.050436,0.083426,0.083426
1178,0.020202,0.107071,0.107071
1179,0.087137,0.071451,0.071451
1180,0.061333,0.042040,0.042040
1181,0.056000,0.010000,0.010000
1182,0.045051,-0.054687,-0.054687
1183,0.018000,-0.018000,-0.018000
1184,0.048000,-0.016000,-0.016000
1185,0.052020,-0.001657,-0.001657
1186,0.115446,0.041446,0.041446
1187,0.092545,0.032586,0.032586
1188,0.107168,0.057208,0.057208
1189,0.123980,0.039657,0.039657
1190,0.075868,-0.013021,-0.013021
1191,0.103455,0.009414,0.009414
1192,0.080468,-0.020622,-0.020622
1193,0.066000,-0.048000,-0.048000
1194,0.078588,-0.060246,-0.060246
1195,0.070000,-0.116000,-0.116000
1196,0.060853,-0.123892,-0.123892
1197,0.016000,-0.082000,-0.082000
1198,0.049505,0.000000,0.000000
1199,0.006343,0.019717,0.019717
1200,0.055510,0.051306,0.051306
1201,0.088970,0.056000,0.056000
1202,0.041584,0.009901,0.009901
1203,0.101010,0.054545,0.054545
1204,0.078416,0.029842,0.029842
1205,0.108913,0.025490,0.025490
1206,0.205941,0.132673,0.132673
1207,0.188646,0.053737,0.053737
1208,0.159584,0.050158,0.050158
1209,0.112118,0.066510,0.066510
1210,0.016302,-0.058086,-0.058086
1211,0.044000,-0.012000,-0.012000
1212,0.016000,-0.008000,-0.008000
1213,0.048337,-0.010812,-0.010812
1214,0.041124,-0.005281,-0.005281
1215,-0.002343,-0.019515,-0.019515
1216,0.072061,-0.074162,-0.074162
1217,0.025743,-0.136634,-0.136634
1218,0.015842,-0.091089,-0.091089
1219,0.020482,-0.088089,-0.088089
1220,-0.014061,-0.029838,-0.029838
1221,0.021921,0.033446,0.033446
1222,0.029802,-0.008297,-0.008297
1223,0.050225,0.059806,0.059806
1224,0.029782,0.091545,0.091545
1225,0.059469,0.073020,0.073020
1226,0.090000,0.142082,0.142082
1227,0.056566,0.088889,0.088889
1228,0.090218,0.072455,0.072455
1229,0.051783,0.108576,0.108576
1230,0.044554,0.054334,0.054334
1231,0.084848,0.074747,0.074747
1232,0.083918,0.079959,0.079959
1233,0.076747,0.018404,0.018404
1234,0.117446,0.053584,0.053584
1235,0.097470,0.041904,0.041904
1236,0.084890,0.074768,0.074768
1237,0.086889,0.064424,0.064424
1238,0.041030,0.004162,0.004162
1239,0.094449,0.002540,0.002540
1240,0.119192,-0.032323,-0.032323
1241,0.159111,0.035576,0.035576
1242,0.184098,0.035324,0.035324
1243,0.103570,0.009341,0.009341
1244,0.072727,0.030303,0.030303
1245,0.030000,-0.008000,-0.008000
1246,-0.013129,0.006515,0.006515
1247,0.034733,0.012376,0.012376
1248,0.069273,-0.002707,-0.002707
1249,0.085636,0.037071,0.037071
1250,0.102000,0.078000,0.078000
1251,0.085878,0.098980,0.098980
1252,0.054000,0.114000,0.114000
1253,0.044364,0.050929,0.050929
1254,0.034000,-0.010000,-0.010000
1255,0.048547,-0.037868,-0.037868
1256,0.032000,-0.074000,-0.074000
1257,0.010000,-0.110000,-0.110000
1258,0.050606,-0.077515,-0.077515
1259,0.069576,-0.081111,-0.081111
1260,0.068970,-0.067596,-0.067596
1261,0.123414,0.000485,0.000485
1262,0.107071,-0.022222,-0.022222
1263,0.060000,-0.080000,-0.080000
1264,0.043030,-0.096404,-0.096404
1265,0.002020,-0.113131,-0.113131
1266,-0.053391,-0.044630,-0.044630
1267,-0.090000,0.012000,0.012000
1268,-0.028000,0.050000,0.050000
1269,-0.017434,0.042646,0.042646
1270,0.016407,-0.031138,-0.031138
1271,0.114000,-0.022000,-0.022000
1272,0.078000,-0.040000,-0.040000
1273,0.084101,-0.024465,-0.024465
1274,0.069307,-0.013861,-0.013861
1275,0.002020,-0.033069,-0.033069
1276,-0.019703,-0.031228,-0.031228
1277,-0.043764,-0.030763,-0.030763
1278,0.002000,-0.012634,-0.012634
1279,0.084808,0.006201,0.006201
1280,0.134753,0.024702,0.024702
1281,0.189219,0.042884,0.042884
1282,0.120000,0.020000,0.020000
1283,0.034343,0.034343,0.034343
1284,0.002949,0.004525,0.004525
1285,-0.056566,-0.030303,-0.030303
1286,0.004000,-0.002000,-0.002000
1287,0.044053,0.009668,0.009668
1288,0.056706,-0.002980,-0.002980
1289,0.107071,0.020202,0.020202
1290,0.114000,0.046000,0.046000
1291,0.092776,0.030857,0.030857
1292,0.093294,0.036980,0.036980
1293,0.043444,0.036524,0.036524
1294,-0.013737,0.001899,0.001899
1295,0.004586,0.014020,0.014020
1296,0.012707,0.016020,0.016020
1297,0.057566,0.013981,0.013981
1298,0.117172,0.028283,0.028283
1299,0.091909,-0.011921,-0.011921
1300,0.085293,-0.016020,-0.016020
1301,0.040404,-0.006061,-0.006061
1302,0.058566,-0.000182,-0.000182
1303,0.096444,0.046636,0.046636
1304,0.107366,0.027861,0.027861
1305,0.137674,0.045545,0.045545
1306,0.124000,0.058000,0.058000
1307,0.045061,-0.000735,-0.000735
1308,0.059406,0.005941,0.005941
1309,0.058851,-0.039545,-0.039545
1310,0.043697,-0.076000,-0.076000
1311,0.078000,-0.004000,-0.004000
1312,0.067327,0.019802,0.019802
1313,0.032000,0.024000,0.024000
1314,0.004560,0.059406,0.059406
1315,0.028000,0.042000,0.042000
1316,0.013861,0.071287,0.071287
1317,0.054303,0.121515,0.121515
1318,0.106931,0.069307,0.069307
1319,0.077248,0.064614,0.064614
1320,0.087129,0.035644,0.035644
1321,0.075697,-0.007515,-0.007515
1322,0.068812,0.003287,0.003287
1323,0.068752,-0.022614,-0.022614
1324,0.054911,-0.056535,-0.056535
1325,0.102000,-0.062000,-0.062000
1326,0.088000,-0.014000,-0.014000
1327,0.144000,0.036000,0.036000
1328,0.170000,0.084000,0.084000
1329,0.129374,0.097798,0.097798
1330,0.097354,0.005232,0.005232
1331,0.043313,-0.032808,-0.032808
1332,0.014693,-0.063109,-0.063109
1333,0.006626,-0.099798,-0.099798
1334,0.028283,-0.084848,-0.084848
1335,0.070687,-0.099192,-0.099192
1336,0.041024,-0.092709,-0.092709
1337,0.088000,-0.058000,-0.058000
1338,0.086364,-0.014384,-0.014384
1339,0.050525,-0.013939,-0.013939
1340,0.072283,-0.030182,-0.030182
1341,0.047208,-0.006158,-0.006158
1342,0.031188,0.009663,0.009663
1343,0.064306,0.035524,0.035524
1344,0.113576,0.076646,0.076646
1345,0.071287,0.017822,0.017822
1346,0.114812,0.010337,0.010337
1347,0.089229,-0.027443,-0.027443
1348,0.103030,-0.052525,-0.052525
1349,0.136374,-0.027603,-0.027603
1350,0.113091,0.000444,0.000444
1351,0.115939,0.029859,0.029859
1352,0.051394,0.019879,0.019879
1353,0.042424,-0.018182,-0.018182
1354,0.031725,-0.036281,-0.036281
1355,0.011333,-0.027838,-0.027838
1356,0.038495,0.003644,0.003644
1357,0.014141,0.034343,0.034343
1358,0.011184,-0.004163,-0.004163
1359,0.024667,0.013838,0.013838
1360,-0.004495,-0.033644,-0.033644
1361,0.038744,0.013421,0.013421
1362,0.074263,0.024283,0.024283
1363,0.082404,0.010404,0.010404
1364,0.122000,0.058000,0.058000
1365,0.140271,0.097009,0.097009
1366,0.071737,0.101717,0.101717
1367,0.074447,0.096230,0.096230
1368,0.042000,0.086000,0.086000
1369,0.019551,0.007347,0.007347
1370,0.051495,-0.000707,-0.000707
1371,0.013861,-0.025743,-0.025743
1372,0.046000,-0.036000,-0.036000
1373,0.012000,-0.024000,-0.024000
1374,0.062626,-0.022222,-0.022222
1375,0.097287,0.019109,0.019109
1376,0.116727,-0.025152,-0.025152
1377,0.080000,0.014000,0.014000
1378,0.037879,-0.005071,-0.005071
1379,-0.000257,-0.013168,-0.013168
1380,-0.034343,0.000000,0.000000
1381,0.020545,-0.069394,-0.069394
1382,-0.034000,-0.062000,-0.062000
1383,0.018257,-0.064832,-0.064832
1384,0.022222,-0.030303,-0.030303
1385,0.048485,0.024242,0.024242
